id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,numOfSourceViews,numOfCamera,tvNum,real_coverage,coverage_estimated_first_order_diff,coverage_estimated_second_order_diff,log,psnr_y,float_ssim,vmaf
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,0.8318967013888889,0.4607805318813129,-0.0115201822916667,1243,24.285246,0.909006,76.587278
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,5,1.0,-0.4060241345749157,-0.0143967013888887,1243,42.93171,0.996178,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,6,0.5377690972222222,0.2329167192760941,-0.004611545138889,1243,18.912461,0.790852,46.197109
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,7,0.5519357638888889,0.2648082517887207,-0.0059450954861111,1243,19.798472,0.816049,40.396446
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,8,0.6462196180555555,0.270001291561448,-0.0067610677083332,1243,21.302645,0.840535,55.753144
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,9,1.0,-0.5973528264414983,-0.0144227430555553,1243,35.876301,0.98691,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,10,0.0694487847222222,0.2906289825336701,1.085069444420328e-06,1243,13.801003,0.57081,24.656494
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,11,0.4934505208333333,0.2848823653198652,-0.0108387586805555,1243,20.784731,0.764058,35.808959
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,12,0.4937369791666666,0.3172430871212121,-0.0098209635416666,1243,20.17847,0.828319,49.667212
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,13,1.0,-0.4620452125420875,-0.0140440538194441,1243,39.243834,0.992916,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,14,0.3126432291666666,0.3458439709595959,-0.0034592013888889,1243,18.603782,0.780587,29.376067
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,15,0.4331423611111111,0.2464684027777777,-4.12326388888884e-05,1243,22.855317,0.869895,49.12144
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,16,1.0,-0.6848342395307239,-0.0030316840277775,1243,44.841393,0.998473,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,0,0.2508506944444444,0.1131191919191919,0.0004123263888888,136,11.137915,0.633276,0.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,1,0.2133376736111111,0.1310114004629629,0.0002441406249999,136,13.11112,0.677723,0.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,2,0.1251345486111111,0.1428832281144781,0.00033203125,136,14.59865,0.697955,0.330338
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,3,0.0156857638888888,0.1511524121422558,0.0002213541666666,136,13.314132,0.541554,12.219215
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,4,0.7541710069444445,0.1544262310606059,0.0025358072916665,136,24.097472,0.922382,73.802903
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,5,1.0,-0.7686105061026935,-1.1102230246251563e-16,136,43.050101,0.996926,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,6,0.0119791666666666,0.1362848142887204,0.0001388888888888,136,13.176577,0.495466,13.370907
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,7,0.0201779513888888,0.1428654776936027,0.0006358506944444,136,12.166011,0.42838,18.697185
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,8,0.02484375,0.1359285774410774,0.0001942274305555,136,11.349295,0.45908,10.832081
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,9,0.0726692708333333,0.116322622053872,0.0001595052083333,136,14.478109,0.548754,8.086481
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,10,0.2358420138888889,0.1070116714015151,0.0001768663194444,136,15.456822,0.681692,24.664053
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,11,0.2235850694444444,0.0868607691498317,0.0001063368055555,136,15.520958,0.653278,27.863867
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,12,0.3462326388888889,0.1127283012415825,9.331597222222988e-05,136,18.505797,0.768675,49.4221
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,13,0.5026041666666666,0.1538577914562291,0.001455078125,136,18.494427,0.807849,35.355694
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,14,1.0,-0.7760349957912458,-1.1102230246251563e-16,136,43.093,0.99714,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,15,0.4880295138888889,0.0840610243055556,-1.9531249999926725e-05,136,21.870681,0.902808,51.014523
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,16,0.0038541666666666,0.1119575363005049,0.0004286024305555,136,11.615742,0.602929,1.57914
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,1.0,-0.0670583425399831,-0.1717773437499998,1390,42.044308,0.995416,92.863098
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,1.0,-0.0794037286931818,-0.1717860243055556,1390,41.837542,0.994721,100.0
