id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,numOfSourceViews,numOfCamera,tvNum,coverage_estimated_first_order_diff,coverage_estimated_second_order_diff,log
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,-0.004650097269019771,0.029961935302700082,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,0.5916328091791039,0.023968765094688926,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.0999871285645415,0.033900727487000015,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.1255580402039218,0.03081150521020004,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,0.5599409344140013,0.01841215269133334,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,0.4445457823105722,0.0050296282637999346,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,0.4882309556758755,-0.009062883239711272,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,-0.33780939332815774,0.004007178754450225,1008
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,0,0.38442611346743893,-0.03259824286580004,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,1,0.4083391223770032,-0.021568789949199973,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,2,0.8395485972310859,-0.0035781612235776805,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,3,0.8722689595665731,-0.01892437058355556,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,4,0.8627730405913366,-0.03518696068588889,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,5,0.8890065675277146,-0.032336486304066714,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,6,0.37997574668019163,-0.045526285123199894,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,7,0.7622732255500029,-0.0036876921210999836,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,8,-0.07052557199130516,0.0008918067920999917,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,9,0.03201216578858723,-0.018774745612999966,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,10,-0.07933736542301384,0.0011334729283500877,1321
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.6397543588053566,-0.003727088549999924,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.6308274468945692,0.008374307799555503,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,2,0.09223934084075736,-0.0019263224789998201,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,0.6129634471226213,-0.014021457868999887,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,0.5827524521135107,-0.005264618067111093,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.09140470925855237,-0.027866045084000035,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.19899824780711484,-0.0027005627259998333,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,-0.006749556737144835,-0.00625727801519993,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,0.5085579432010185,0.004489375180555533,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,-0.07412045555600288,0.01636336616580003,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,0.49765149926307917,0.0028174637879611053,736
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,0,0.772107743330362,-0.29220794121719984,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,1,0.7458125537881932,-0.25989162447760006,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,2,0.6013016097354122,-0.22635565713069994,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,3,0.6110606891064239,-0.25888012547640005,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,4,0.45897330655166035,-0.1632805407429998,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,5,1.0928566019701447,-0.1122096255520223,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,6,1.1115979864164331,-0.07621009279259994,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,7,0.4014526527685478,-0.036619460155500105,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,8,-0.03634428281674762,-0.0018079985835000034,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,9,0.917759764775362,-0.08065500616693322,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,10,0.721246790768026,-0.005711898322055542,1663
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,0,1.2218759786363453,-0.06296583526295552,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,1,1.1901799620836884,-0.054917671606755536,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,2,1.0917619591197885,-0.03812841761116659,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,3,1.1391962059852991,-0.059763305911044395,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,4,0.5174588741139647,-0.15098191179379994,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,5,0.7314029924098093,-0.24857267974559993,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,6,0.7781563083561385,-0.30115634333359975,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,7,0.5896508121392208,-0.27047891490850007,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,8,0.18953152371773685,-0.16957107250080006,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,9,0.17168811013637963,-0.06013988937709991,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,10,0.18400188513702687,-0.15855340155505004,1726
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,0,0.4680338206379566,-0.10974888258999982,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,1,0.40265007623755067,-0.0990081433376,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,2,0.8868825917469214,-0.0387500770493554,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,3,0.3421031459262742,-0.10170127728900002,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,4,0.22691434582673375,-0.08160279463399989,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,5,0.86582951461689,-0.061476947191777764,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,6,0.36923301157505173,-0.06111864438979975,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,7,0.7506843120526856,-0.013063713219755635,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,8,-0.21592789951596814,0.003390125241700126,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,9,0.7531891296284181,-0.01908710442406658,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,10,0.5803526884264434,-0.0074275410482222415,1419
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,0,-0.10712756619791519,-0.10422082250488884,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,1,-0.7590766595859094,-0.12257441953000003,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,2,-0.06681708693240418,-0.08919565487433323,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,3,-0.005254374444694676,-0.08816138375244453,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,4,0.07111910725160064,-0.07057135158244443,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,5,0.06819575970564423,-0.06921041713711112,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,6,-0.09428180564602706,-0.08736568507377773,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,7,-0.7951485426840917,-0.07645338665899992,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,8,0.10633463764190798,-0.02007528330342223,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,9,0.053704991250533574,-0.055680547542355574,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,2,10,0.10440007838513843,-0.01969442141486666,27
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.6049875371867189,-0.0248041808820888,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.014395776797846427,-0.029565648601200034,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,2,0.5790787256017748,-0.036704631186499914,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,0.5873830938429404,-0.01587682143628888,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,-0.05608824334337248,-0.0083850813852,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.6231265405489407,0.007323284998222213,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.19550644363071323,0.016680725762200144,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,0.04931113075744631,0.010871878184399941,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,-0.2859966233835429,-0.0048572235821999765,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,0.5408806344141932,-0.025630400165555567,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,0.4509343413743213,0.016447219976038818,720
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,0,0.6576613450848621,-0.16013434853380004,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,1,1.175998925852509,-0.1265507598907334,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,2,0.6189654924045898,-0.12648294418700012,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,3,0.5444122455219222,-0.1455288170607001,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,4,0.45011249763745953,-0.12184620870139995,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,5,1.0990218550042816,-0.07687707096506669,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,6,1.1157805606743947,-0.05930239483597788,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,7,0.9582611967710263,-0.028647259745355647,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,8,0.03320506857538663,0.002352377362099922,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,9,0.34009594143072897,-0.08934872396319993,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,10,0.01760881484345611,0.004966548872500143,1730
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,0,-0.18051672748244796,0.029308807877999943,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,1,0.368447030610801,0.0013177130402223236,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,2,0.33244243474219304,-0.0004941073060998891,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,3,0.3404522879908035,0.013226096479333482,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,4,-0.2572017435120937,0.03872223800199981,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,5,0.4020458805115824,0.022567081143999856,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,6,0.39259026710445133,0.002246071640555569,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,7,-0.32510226272798337,-0.004078062671999838,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,8,0.397241264402023,-0.011343025972122223,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,9,-0.3839966374697772,0.014616108153600038,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,10,0.39439650552849725,-0.012996973018516655,327
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.22629773921848173,-0.038961868137999955,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.21413268971105137,-0.03563690070000003,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,2,0.6416138872602194,-0.003887490252666548,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,0.06616368453264276,-0.03494560958800008,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,0.6114640859509117,-0.011365477031777815,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.6455513428702462,-0.023648272121333247,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.07371318890914225,-0.054197962415999834,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,0.5919467004933102,-0.01387678504126677,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,0.5793459064344041,-0.012641449847799996,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,-0.13543257493662775,-0.016208577840799987,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,0.5795274761636066,-0.012346678189699978,700
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,0,0.49434730227087464,-0.11793288004799996,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,1,0.43479092839227595,-0.09416935876200005,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,2,0.8661098363871509,-0.06245351848534442,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,3,0.36921572543042847,-0.11782662455100001,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,4,0.26114591046307023,-0.0771795749880001,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,5,0.909253135192781,-0.04157452906600001,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,6,0.8912126717982918,-0.03733723355877783,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,7,0.12036495994727403,-0.045262211166200106,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,8,0.6919018798909367,-0.011803868783311133,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,9,0.06725991655117869,-0.052838236177999764,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,10,0.6843929326718561,-0.012134468365166629,1069
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,0,0.16108283051231642,-0.04157199306444448,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,1,0.19951236220692126,-0.04350186010266677,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,2,0.13329755459458004,-0.037791594293355546,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,3,-0.49899295248315956,-0.02560064163800002,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,4,0.16514690789193798,-0.03171273475933334,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,5,0.22162069030591247,-0.036479568194444534,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,6,0.17696433073137563,-0.03115172737511107,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,7,-0.5559362149329113,-0.03377222057640006,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,8,0.252641601520083,-0.0144061541861778,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,9,-0.6169677991289227,-0.024384094495000008,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,3,10,0.24939829195681784,-0.015616329248816674,192
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.12075995378775262,0.03326358547199981,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.6297941261358722,0.021388249349511113,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,2,0.5745456096879635,0.013627680330999925,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,0.02178736622397137,0.019771211528800015,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,0.6017734456720523,0.0008909450422445175,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.6228317701104238,-0.005361353102022237,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.08136451722343763,0.018768785667400145,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,0.5351163505939075,0.0018902325032665868,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,-0.3646989513138389,0.011848126483299914,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,-0.20388582027454738,0.005245641715200033,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,0.4353544748547639,-0.003267167212672284,653
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,0,0.47014370944030937,-0.1715766160179999,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,1,0.5117786944878104,-0.16042310829799988,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,2,0.3787424757640272,-0.10209737254599993,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,3,0.8930947650193694,-0.0914195450269999,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,4,0.2957854003655016,-0.12542037310799992,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,5,0.4159263104195716,-0.10770056770000003,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,6,0.39662571815063896,-0.10525392415799995,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,7,0.8481001262130791,-0.01650615045662218,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,8,0.712163905570238,-0.0036568687211111506,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,9,0.7393830001015486,-0.026509194649644408,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,10,0.7053727977040901,-0.0027473055215111175,1268
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,0,0.41182760465635015,0.003964869193333387,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,1,-0.1959941015618999,0.026991392201999975,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,2,0.3291058969047064,0.02909588124142226,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,3,0.39624133291335406,-0.01064068657953321,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,4,-0.29360978505977464,-0.012632195710200023,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,5,0.3863177515904591,-0.016271222488466686,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,6,0.46732259974009416,-0.02003606835606664,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,7,0.4671561152352069,-0.021041240109044568,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,8,-0.5567047370973015,-0.02625376856420003,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,9,-0.34387933504030377,0.04380500294719991,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,10,0.3288927696445417,-0.014489110869605581,413
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,0,0.3930457192187804,-0.031004898957200044,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,1,0.3415182068352933,-0.018272988085600184,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,2,0.8701274969909512,0.0038428397525333002,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,3,0.8641073646699826,-0.009274965210388952,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,4,0.9040648985817747,-0.01747171389500002,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,5,0.9460816631219945,-0.01521431349980007,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,6,0.49036011140414404,-0.10866796162059988,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,7,0.34499708084226355,-0.11373376411350011,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,8,0.007349324572168303,-0.09269728551879997,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,9,0.7855359049778037,-0.004786036983688791,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,6,10,0.004857952485432415,-0.0903441067117502,1403
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,0,0.38053521596216655,0.017449133626888935,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,1,-0.21970346047177391,0.0033300436561998215,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,2,0.3860141994098989,-0.00034934519406659703,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,3,-0.2162441563824491,0.049355795511,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,4,-0.26515519099067664,0.02466488800439981,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,5,0.40719238854853357,0.011682396128422257,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,6,0.44766133408264386,-0.018109147367689093,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,7,0.41313018646984756,-0.018905053516544368,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,8,0.32270135412813944,-0.015525312054455676,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,9,0.3717652044907267,-0.013610452269799955,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,4,10,-0.5650053592849618,-0.02749054831444986,385
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,0,0.6645023259605973,-0.24283118397039993,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,1,1.172106423445751,-0.10816202252917773,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,2,1.141189390621821,-0.06516349336665561,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,3,0.5988762245966441,-0.26779680011849993,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,4,0.5733457375398907,-0.31464833630519995,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,5,0.7469349975640596,-0.36211488300999994,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,6,0.7783074541353887,-0.34502046799599984,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,7,0.585670317699104,-0.26877900176800007,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,8,0.7644152483154517,-0.015741367261533412,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,9,0.974464212816423,-0.04308433821973334,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,7,10,0.03638235172364723,-0.04579359385644999,1815
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.6755042229181559,0.003403439999177915,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.6368014167208504,0.005641516628755561,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,2,0.07744342854411523,0.001250847750600137,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,3,0.6812951173588628,0.0026578466882666296,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,4,0.6807913834586993,0.010820344020622263,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,5,0.7098876048769938,0.02326213778120001,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,6,0.1692275490088717,0.001883633974199883,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,7,0.02599552360531776,0.023989665482300193,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,8,0.45891615808938835,0.01605567961733323,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,9,-0.08957632669437221,0.02096259971759995,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,10,-0.2877597944996264,-0.0024423340845499686,956
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,0,0.6091842849530315,-0.033528505984488866,844
idF5_16users_8_0,kmax2Cvg,5,5,5,32,1.0,0.7,11,5,1,0.012593101239694926,-0.02754610300200011,844
