id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,pose,Frame,psnr_y,float_ssim,vmaf
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,83,23.800202,0.918828,39.037322
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,84,23.641862,0.916148,36.468541
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,85,23.555378,0.913151,38.140571
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,86,23.384417,0.91027,39.487944
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,87,23.318636,0.909299,40.860123
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,88,23.083971,0.907912,40.245343
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,89,22.903477,0.908987,41.433145
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,90,23.026051,0.916622,45.577213
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,91,23.828364,0.930012,46.913175
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,92,24.473561,0.941885,51.327608
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,93,25.374799,0.951605,55.78444
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,94,26.132014,0.957472,56.472321
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,95,27.588098,0.978392,67.011288
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,96,26.174385,0.958286,53.476661
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,97,25.836682,0.955446,52.689656
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,98,25.757233,0.957968,55.101428
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,99,25.457351,0.956039,51.375266
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,100,26.484655,0.97479,66.996649
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,101,24.083581,0.948539,51.223518
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,102,22.935864,0.935333,47.951857
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,103,21.428549,0.923444,46.503179
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,104,20.304473,0.912155,45.606566
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,105,20.290082,0.905486,42.024143
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,106,19.807712,0.895869,40.707319
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,107,19.210071,0.888007,38.130039
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,108,18.235003,0.879782,34.785732
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,109,17.468373,0.870962,31.049645
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,110,16.911433,0.861262,26.855327
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,111,16.557411,0.852992,21.392578
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,112,16.185455,0.847131,18.150127
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,113,15.893334,0.842032,16.488644
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,114,15.713049,0.832692,17.685135
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,115,15.546637,0.825421,9.753212
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,116,15.51085,0.819837,7.701801
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,117,15.430155,0.815415,4.957712
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,118,15.28668,0.809322,3.621132
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,119,15.076977,0.802627,3.077178
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,120,19.517053,0.914637,44.123533
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,121,19.263136,0.91177,44.184961
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,122,19.115058,0.908252,45.104823
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,123,18.957211,0.904334,42.242221
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,124,18.841184,0.906291,41.044046
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,125,18.77494,0.90652,39.07729
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,126,18.653408,0.902796,36.139649
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,127,18.533807,0.901322,36.215371
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,128,18.413546,0.897695,35.143667
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,129,18.293495,0.895893,35.08145
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,130,18.13961,0.892702,36.159111
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,131,17.938331,0.890618,38.764323
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,132,17.50598,0.884646,38.25973
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,133,17.216707,0.880698,33.977388
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,134,17.171593,0.881316,33.718571
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,135,17.111326,0.881707,33.771852
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,136,17.158664,0.883719,35.522424
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,137,17.342762,0.888436,37.383755
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,138,17.713712,0.895163,41.498102
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,139,18.009222,0.903754,39.40607
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,140,18.34771,0.907775,40.350265
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,141,18.59608,0.907487,42.07965
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,142,18.867389,0.906862,42.255205
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,143,19.166946,0.911289,41.155059
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,144,19.499257,0.913829,42.339617
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,145,19.788626,0.914412,41.24036
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,146,19.973325,0.916931,40.390724
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,147,20.064681,0.916257,40.740192
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,148,20.17116,0.91606,41.236316
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,149,20.279238,0.918515,38.430903
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,150,20.296978,0.918612,39.522817
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,151,20.304304,0.919428,40.081534
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,152,20.262734,0.921298,42.090797
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,153,20.181934,0.920035,40.163938
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,154,20.125809,0.921478,41.474152
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,155,19.919453,0.920648,41.69189
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,156,19.426126,0.917139,45.339689
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,157,18.990318,0.916508,40.965336
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,158,18.765106,0.915062,39.814715
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,159,18.541016,0.915881,41.280137
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,160,18.345947,0.91493,40.238487
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,161,18.176997,0.914308,39.185613
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,162,17.828349,0.918283,41.747762
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,163,17.63118,0.921016,40.953983
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,164,17.419386,0.91936,38.365314
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,165,17.528485,0.945223,46.72584
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,166,17.190831,0.915148,38.83214
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,167,17.038471,0.911752,40.329052
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,168,16.808601,0.902365,39.206326
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,169,16.522885,0.895681,38.440962
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,170,16.191127,0.886792,32.691856
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,171,15.895488,0.877682,23.017333
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,172,15.721332,0.867709,14.805389
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,173,15.587353,0.861445,14.508867
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,174,15.371991,0.849564,17.719121
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,175,15.28167,0.843412,15.08574
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,176,15.111347,0.83463,13.700663
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,177,14.925491,0.826737,12.190012
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,178,14.898065,0.82329,11.716465
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,179,15.020742,0.822027,9.415477
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,180,15.833746,0.812822,30.030233
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,181,15.956092,0.813167,30.877563
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,182,15.85081,0.809057,32.489679
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,183,15.59758,0.814713,32.73368
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,184,15.757505,0.829981,34.744897
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,185,15.959029,0.84905,38.61198
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,186,16.143983,0.847976,37.43644
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,187,16.631507,0.861403,43.213653
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,188,17.398365,0.887397,49.420776
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,189,19.389341,0.914829,53.284077
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,190,22.266184,0.957284,62.92509
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,191,21.995773,0.934914,54.730441
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,192,22.242222,0.936171,55.083054
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,193,22.563952,0.937736,57.045782
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,194,22.841469,0.937634,58.169323
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,195,23.082185,0.938182,58.354901
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,196,23.17998,0.937308,59.521123
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,197,23.139767,0.935363,60.27071
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,198,22.550937,0.932788,62.836236
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,199,22.436214,0.928421,64.704407
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,200,22.565266,0.928335,65.871684
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,201,22.569167,0.93266,67.966444
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,202,22.2434,0.932499,67.193062
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,203,22.473983,0.932141,69.923637
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,204,23.495149,0.934663,71.649621
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,205,25.732084,0.966807,86.565152
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,206,24.194521,0.938965,76.359561
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,207,23.94192,0.938947,77.047694
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,208,23.722059,0.939456,75.019469
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,209,23.872085,0.939569,72.838107
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,210,23.959061,0.938744,72.7241
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,211,24.132234,0.941124,72.734203
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,212,24.287398,0.942312,72.802725
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,213,24.422472,0.942566,73.83361
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,214,24.687368,0.943534,72.945515
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,215,26.600611,0.977092,90.050139
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,216,23.688942,0.935874,68.289567
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,217,22.040487,0.91535,65.31376
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,218,21.280107,0.905508,61.982439
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,219,20.48972,0.891343,56.157171
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,220,19.91001,0.879623,53.370507
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,221,19.485231,0.867724,51.543585
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,222,18.908225,0.855043,50.58385
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,223,18.660133,0.848149,49.020135
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,224,18.383831,0.842154,46.490071
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,225,18.071131,0.834482,42.866002
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,226,17.861055,0.831562,39.571489
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,227,17.887811,0.828286,36.378882
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,228,17.714645,0.824888,36.267616
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,229,17.701224,0.822653,33.672963
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,230,17.578224,0.821822,31.360773
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,231,17.562643,0.821498,30.654822
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,232,17.486938,0.819477,30.378848
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,233,17.552937,0.8195,28.354124
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,234,17.457385,0.819126,28.352955
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,235,17.466258,0.819136,29.14714
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,236,17.50974,0.820288,32.226387
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,237,17.675606,0.823838,36.848527
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,238,17.851989,0.827062,41.255587
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,239,18.188304,0.829973,47.169673
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,240,23.018091,0.968568,65.852919
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,241,22.787945,0.935979,56.042252
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,242,23.624244,0.936631,57.519086
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,243,24.445625,0.939453,56.888334
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,244,25.120712,0.941678,56.538252
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,245,27.427644,0.978895,71.338641
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,246,24.448995,0.943994,53.845771
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,247,23.403047,0.93482,50.60861
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,248,22.878255,0.930624,47.27641
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,249,22.815773,0.929704,46.327553
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,250,22.75606,0.926292,42.719542
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,251,22.633363,0.922692,41.567359
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,252,22.573957,0.921549,39.328556
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,253,22.568214,0.920234,39.169757
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,254,22.402906,0.916532,36.355744
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,255,22.21475,0.916301,34.821971
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,256,22.097151,0.914848,34.060523
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,257,21.991925,0.913138,31.758388
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,258,21.750923,0.910621,31.317185
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,259,21.447249,0.902936,31.939565
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,260,21.118188,0.898859,31.125825
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,261,20.980892,0.895537,29.928322
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,262,20.657805,0.891659,28.007712
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,263,20.586995,0.888632,29.601169
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,264,20.156848,0.882165,28.036564
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,265,19.816367,0.875617,27.279404
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,266,19.390703,0.870603,24.28602
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,267,19.091343,0.866766,21.799014
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,268,18.938468,0.860383,20.214448
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,269,18.448397,0.848803,18.269055
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,270,18.357996,0.849558,20.264008
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,271,17.696201,0.83459,18.397112
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,272,17.454823,0.832792,19.097953
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,273,17.332013,0.825467,20.685379
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,274,17.043842,0.818041,18.725447
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,275,16.967285,0.816078,19.36108
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,276,16.826835,0.811698,18.684545
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,277,16.611159,0.804713,17.51376
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,278,16.448471,0.796391,18.86095
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,279,15.949721,0.781365,18.916581
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,280,15.695004,0.779279,16.420972
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,281,15.488221,0.777012,16.2266
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,282,15.67237,0.775881,16.556223
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,283,15.832722,0.774729,12.22975
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,284,15.784038,0.768549,10.595171
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,285,15.783927,0.764141,10.317323
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,286,15.709955,0.761647,9.134211
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,287,15.58044,0.755708,9.910852
idF5_16users_3,NSA,5,3,3,32,1.0,0.7,0,288,15.462496,0.747201,11.419001
